,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
10050,44,technician,divorced,professional.course,no,no,no,telephone,jun,thu,112,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
5846,29,self-employed,married,high.school,no,no,no,telephone,may,mon,304,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
9880,47,unknown,married,unknown,unknown,yes,no,telephone,jun,wed,91,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
857,47,blue-collar,married,professional.course,unknown,yes,no,telephone,may,wed,131,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
33437,29,services,married,high.school,no,yes,yes,cellular,may,tue,380,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
31884,41,self-employed,married,basic.9y,no,no,no,cellular,may,thu,54,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
25024,41,self-employed,divorced,university.degree,no,no,no,cellular,nov,tue,349,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
34718,29,admin.,single,high.school,no,yes,no,cellular,may,thu,566,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
13455,42,admin.,married,university.degree,no,no,no,cellular,jul,wed,799,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
39269,48,unemployed,married,university.degree,no,no,yes,cellular,mar,mon,151,1,999,1,failure,-1.8,93.369,-34.8,0.646,5008.7,no
36560,69,entrepreneur,married,high.school,no,no,no,cellular,jun,wed,144,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
8892,50,blue-collar,married,basic.4y,no,unknown,unknown,telephone,jun,thu,80,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
4893,25,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,488,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
30618,30,unknown,married,professional.course,no,no,no,cellular,may,mon,399,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
2366,35,admin.,divorced,university.degree,no,no,yes,telephone,may,tue,232,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
32035,45,admin.,divorced,basic.9y,unknown,no,no,cellular,may,thu,133,1,12,1,success,-1.8,92.893,-46.2,1.327,5099.1,no
34129,57,services,married,high.school,unknown,yes,no,cellular,may,wed,76,7,1,2,success,-1.8,92.893,-46.2,1.281,5099.1,no
1342,43,services,married,high.school,no,no,no,telephone,may,thu,130,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
3732,35,technician,married,basic.9y,no,no,no,telephone,may,fri,433,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
23504,30,technician,single,university.degree,no,yes,no,cellular,aug,thu,979,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,yes
38162,65,admin.,married,university.degree,no,yes,no,cellular,oct,thu,120,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
30258,56,entrepreneur,married,university.degree,no,yes,no,cellular,apr,thu,207,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
19508,44,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
37606,33,technician,married,university.degree,no,yes,no,cellular,aug,mon,551,2,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,no
27456,36,admin.,married,university.degree,no,yes,no,cellular,nov,fri,85,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
32008,34,services,single,high.school,no,yes,no,cellular,may,thu,541,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
29766,31,services,divorced,high.school,no,yes,no,cellular,apr,mon,267,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
12079,41,blue-collar,married,professional.course,unknown,no,yes,telephone,jun,fri,244,1,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
27273,49,blue-collar,married,basic.9y,no,yes,no,cellular,nov,fri,35,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
25256,45,entrepreneur,married,basic.4y,no,unknown,unknown,telephone,nov,tue,67,7,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
38089,38,admin.,single,university.degree,unknown,yes,no,cellular,sep,wed,153,1,3,1,success,-3.4,92.379,-29.8,0.768,5017.5,yes
40693,28,services,single,high.school,no,yes,yes,telephone,sep,fri,5,1,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,no
11753,49,management,married,high.school,no,no,no,telephone,jun,fri,9,13,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
79,42,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,208,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6068,49,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,384,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
9736,39,self-employed,married,basic.4y,unknown,yes,no,telephone,jun,mon,164,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
15380,46,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,fri,111,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
4322,47,entrepreneur,married,unknown,unknown,no,no,telephone,may,tue,434,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
13602,33,technician,single,professional.course,no,no,no,cellular,jul,thu,165,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
27153,34,admin.,divorced,university.degree,no,no,no,cellular,nov,fri,161,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
38011,35,services,married,high.school,no,no,no,cellular,sep,tue,421,2,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,no
21547,36,admin.,single,university.degree,no,no,yes,cellular,aug,tue,35,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21158,31,management,married,university.degree,no,no,no,cellular,aug,mon,34,11,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
26963,31,management,single,university.degree,no,no,no,telephone,nov,thu,96,5,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
38327,22,student,single,high.school,no,no,no,cellular,oct,fri,154,2,999,1,failure,-3.4,92.431,-26.9,0.739,5017.5,yes
23843,52,blue-collar,married,basic.9y,no,no,yes,cellular,aug,fri,112,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
11969,44,blue-collar,married,unknown,no,yes,no,telephone,jun,wed,151,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
38534,30,admin.,married,university.degree,no,yes,no,cellular,oct,wed,133,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,no
39144,66,retired,married,professional.course,no,no,no,cellular,mar,tue,177,1,999,1,failure,-1.8,93.369,-34.8,0.655,5008.7,yes
31379,35,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,145,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
32460,29,services,married,basic.9y,no,no,yes,cellular,may,fri,274,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
38800,29,admin.,single,high.school,no,yes,no,cellular,nov,fri,176,2,7,2,success,-3.4,92.649,-30.1,0.714,5017.5,yes
1920,27,services,married,basic.9y,no,yes,no,telephone,may,fri,162,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
22610,60,retired,married,basic.4y,unknown,yes,no,cellular,aug,fri,155,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
24213,55,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,1303,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,yes
34102,35,services,single,high.school,no,no,no,telephone,may,wed,65,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
17653,53,blue-collar,married,high.school,no,yes,no,cellular,jul,mon,209,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
18363,56,technician,divorced,university.degree,unknown,no,yes,cellular,jul,thu,13,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
9364,41,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,201,6,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
3723,50,technician,married,professional.course,no,no,no,telephone,may,fri,121,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
27525,53,blue-collar,married,basic.4y,no,no,no,cellular,nov,fri,122,3,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
29070,46,blue-collar,married,unknown,no,no,no,cellular,apr,fri,193,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
10125,40,blue-collar,single,basic.4y,no,yes,no,telephone,jun,thu,160,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
27387,46,admin.,single,high.school,no,yes,no,cellular,nov,fri,294,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
11740,36,admin.,married,university.degree,no,unknown,unknown,telephone,jun,fri,71,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
10460,32,blue-collar,divorced,basic.9y,unknown,yes,no,telephone,jun,mon,1009,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
9759,40,services,married,unknown,unknown,yes,no,telephone,jun,mon,99,26,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
38948,38,admin.,married,university.degree,no,yes,no,cellular,nov,mon,110,3,6,1,success,-3.4,92.649,-30.1,0.719,5017.5,no
29007,53,admin.,single,basic.6y,unknown,no,yes,cellular,apr,fri,351,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
31495,29,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,140,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
33051,33,services,single,high.school,no,no,no,cellular,may,mon,503,3,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
4914,37,self-employed,married,high.school,no,no,yes,telephone,may,wed,394,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
36463,33,admin.,single,university.degree,no,no,no,cellular,jun,tue,541,3,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes
5727,39,management,married,university.degree,no,yes,no,telephone,may,mon,175,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
26691,37,management,married,basic.9y,no,yes,no,cellular,nov,thu,130,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
29740,40,blue-collar,married,basic.6y,unknown,unknown,unknown,cellular,apr,mon,121,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
20194,50,technician,married,professional.course,unknown,yes,no,cellular,aug,mon,272,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
34035,37,admin.,divorced,university.degree,unknown,yes,no,cellular,may,wed,291,8,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
23604,46,admin.,married,high.school,no,yes,no,cellular,aug,thu,82,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
26961,48,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,thu,537,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
29821,25,admin.,married,university.degree,no,yes,no,cellular,apr,mon,137,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
19072,48,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,tue,196,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
37051,41,admin.,married,university.degree,no,yes,no,cellular,jul,wed,181,1,999,1,failure,-2.9,92.469,-33.6,1.029,5076.2,no
9141,50,self-employed,married,university.degree,no,no,no,telephone,jun,fri,414,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
5059,36,services,married,high.school,no,yes,no,telephone,may,fri,260,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
11110,50,technician,married,professional.course,unknown,no,no,telephone,jun,thu,64,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
6350,56,technician,married,university.degree,unknown,yes,no,telephone,may,tue,240,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
4139,52,management,married,basic.4y,unknown,no,no,telephone,may,mon,88,35,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
28417,33,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,233,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,yes
15977,29,retired,single,basic.4y,unknown,no,no,cellular,jul,mon,314,7,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
20655,57,admin.,single,university.degree,unknown,yes,no,cellular,aug,wed,334,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6157,38,admin.,married,high.school,no,unknown,unknown,telephone,may,tue,145,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32878,51,admin.,married,basic.6y,no,no,yes,cellular,may,mon,228,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
28647,29,admin.,single,university.degree,no,no,no,cellular,apr,thu,71,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
13944,38,blue-collar,divorced,basic.9y,no,no,yes,cellular,jul,fri,83,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
22979,44,admin.,married,university.degree,no,no,no,cellular,aug,mon,56,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
5071,35,admin.,single,university.degree,no,yes,yes,telephone,may,fri,218,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
11727,50,admin.,married,basic.9y,no,no,no,telephone,jun,fri,116,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
2112,33,technician,married,basic.9y,no,yes,no,telephone,may,mon,215,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
28331,37,blue-collar,married,basic.4y,no,no,no,cellular,apr,wed,180,2,999,1,failure,-1.8,93.075,-47.1,1.445,5099.1,no
3479,46,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,516,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
820,31,admin.,single,university.degree,no,no,no,telephone,may,wed,992,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
3011,30,student,single,unknown,unknown,no,no,telephone,may,wed,166,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
8027,33,admin.,married,high.school,no,yes,no,telephone,jun,mon,111,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
18095,37,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,wed,83,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
3594,49,admin.,married,unknown,no,yes,no,telephone,may,fri,731,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
18749,27,admin.,single,high.school,no,no,no,cellular,jul,thu,10,20,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
35324,35,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,69,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
37892,36,admin.,married,university.degree,no,yes,yes,cellular,sep,tue,28,2,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,no
39953,37,unemployed,married,university.degree,unknown,yes,no,cellular,jun,mon,614,3,3,2,success,-1.7,94.055,-39.8,0.754,4991.6,yes
9002,47,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,955,4,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
203,43,admin.,married,unknown,no,no,no,telephone,may,mon,277,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38184,82,retired,married,university.degree,no,yes,no,cellular,oct,tue,215,1,999,0,nonexistent,-3.4,92.431,-26.9,0.744,5017.5,yes
7618,52,self-employed,married,university.degree,unknown,no,no,telephone,may,fri,618,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
11761,30,admin.,divorced,high.school,no,no,no,telephone,jun,fri,13,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
33198,58,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,tue,451,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
8103,48,unemployed,single,basic.4y,no,yes,no,telephone,jun,mon,83,6,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
29391,37,blue-collar,married,high.school,no,yes,no,cellular,apr,mon,196,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
1090,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,231,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
15248,35,blue-collar,married,basic.9y,no,no,no,telephone,jul,thu,46,6,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
32989,35,services,married,basic.9y,unknown,no,no,cellular,may,mon,69,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
11874,42,admin.,divorced,university.degree,no,no,no,telephone,jun,fri,26,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
33627,43,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,20,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
38415,88,retired,divorced,basic.4y,no,no,no,cellular,oct,wed,512,2,6,1,success,-3.4,92.431,-26.9,0.735,5017.5,yes
30566,56,housemaid,married,high.school,no,yes,yes,telephone,may,mon,290,3,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,no
3833,37,services,married,high.school,no,no,no,telephone,may,fri,680,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
10845,34,admin.,married,university.degree,no,yes,no,telephone,jun,wed,102,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
2772,49,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,wed,220,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
23908,33,admin.,single,university.degree,no,no,no,cellular,aug,fri,38,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
33040,46,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,471,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
25222,50,admin.,married,high.school,no,no,no,cellular,nov,tue,87,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
4406,41,services,married,basic.9y,no,yes,no,telephone,may,tue,256,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
16459,31,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,jul,wed,336,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
37781,49,technician,divorced,high.school,no,no,no,cellular,aug,tue,109,2,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,no
35514,41,management,married,high.school,no,no,no,cellular,may,mon,216,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
16040,36,admin.,single,high.school,no,no,no,cellular,jul,tue,80,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
35646,40,admin.,single,high.school,no,yes,no,cellular,may,mon,213,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
41184,46,blue-collar,married,professional.course,no,no,no,cellular,nov,fri,383,1,999,0,nonexistent,-1.1,94.767,-50.8,1.028,4963.6,no
31245,27,admin.,married,high.school,no,yes,no,cellular,may,wed,175,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
14655,37,admin.,single,university.degree,unknown,no,no,cellular,jul,tue,150,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
13973,32,blue-collar,married,basic.6y,no,yes,no,cellular,jul,fri,251,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
27044,50,blue-collar,divorced,professional.course,no,yes,yes,cellular,nov,fri,49,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
12109,55,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,jun,mon,54,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
37133,51,management,married,university.degree,no,yes,no,cellular,aug,tue,249,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes
22042,56,retired,married,basic.4y,unknown,no,no,cellular,aug,wed,116,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
1523,35,technician,single,professional.course,no,yes,no,telephone,may,thu,170,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
2831,50,technician,married,professional.course,unknown,yes,no,telephone,may,wed,485,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
29018,40,blue-collar,single,basic.6y,unknown,no,no,cellular,apr,fri,139,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
3427,33,blue-collar,divorced,basic.9y,unknown,no,no,telephone,may,thu,1867,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,yes
14125,40,admin.,single,high.school,no,yes,no,cellular,jul,mon,172,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
29967,37,blue-collar,married,high.school,no,no,no,cellular,apr,mon,943,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
32223,36,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,212,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
18940,34,admin.,single,university.degree,no,yes,no,cellular,aug,mon,298,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
16482,28,management,single,university.degree,no,yes,no,cellular,jul,wed,35,9,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
9503,37,admin.,single,university.degree,no,yes,no,telephone,jun,mon,540,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
13,57,housemaid,divorced,basic.4y,no,yes,no,telephone,may,mon,293,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
2120,50,management,divorced,professional.course,no,no,no,telephone,may,mon,39,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
28545,47,admin.,married,high.school,no,yes,no,cellular,apr,wed,903,2,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,yes
16741,58,blue-collar,married,basic.4y,no,yes,no,telephone,jul,thu,48,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
32539,47,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,fri,173,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
22312,47,technician,single,professional.course,no,yes,no,cellular,aug,thu,396,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
12664,43,blue-collar,married,basic.4y,unknown,yes,no,telephone,jul,mon,260,13,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
6962,34,management,single,basic.9y,no,yes,no,telephone,may,thu,84,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
29147,40,technician,single,professional.course,no,yes,no,cellular,apr,fri,53,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
1181,44,unknown,married,basic.6y,no,no,no,telephone,may,thu,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
7049,41,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,410,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
32854,30,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,175,5,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
827,30,services,married,university.degree,no,yes,no,telephone,may,wed,425,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
