,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
13356,39,admin.,married,basic.9y,unknown,no,no,cellular,jul,wed,131,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
13362,24,technician,single,professional.course,no,yes,no,cellular,jul,wed,171,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
13364,60,unknown,married,basic.4y,unknown,yes,no,cellular,jul,wed,659,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
13366,42,unemployed,married,high.school,no,no,no,cellular,jul,wed,140,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
13401,40,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,wed,131,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
13409,34,admin.,married,high.school,no,no,no,cellular,jul,wed,359,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
13418,29,technician,married,professional.course,no,no,no,cellular,jul,wed,263,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
13427,33,admin.,married,high.school,no,no,no,cellular,jul,wed,156,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
13431,58,retired,married,basic.4y,no,no,no,cellular,jul,wed,1014,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
13434,33,technician,married,university.degree,no,no,no,telephone,jul,wed,19,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
13438,28,blue-collar,single,professional.course,no,no,no,cellular,jul,wed,1290,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
13440,54,management,married,university.degree,no,yes,no,cellular,jul,wed,281,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
13442,47,admin.,married,university.degree,no,no,no,telephone,jul,wed,76,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
13444,44,unemployed,married,basic.9y,unknown,yes,no,telephone,jul,wed,73,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
13457,39,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,wed,1439,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
13460,27,admin.,single,university.degree,no,no,no,cellular,jul,wed,919,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
13471,30,services,single,high.school,no,no,no,cellular,jul,wed,1426,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
13474,32,admin.,divorced,university.degree,no,no,no,cellular,jul,thu,75,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13482,57,retired,married,basic.4y,no,yes,no,cellular,jul,thu,496,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13490,27,admin.,married,high.school,no,yes,no,cellular,jul,thu,141,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13494,51,unemployed,married,professional.course,unknown,yes,yes,cellular,jul,thu,901,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13495,55,housemaid,married,basic.4y,no,no,no,cellular,jul,thu,185,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13504,34,technician,single,university.degree,no,yes,no,cellular,jul,thu,560,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13514,48,technician,married,basic.9y,no,no,no,cellular,jul,thu,119,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13517,37,technician,divorced,university.degree,no,no,no,cellular,jul,thu,132,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13521,49,admin.,divorced,university.degree,no,no,no,cellular,jul,thu,105,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13529,36,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,217,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13531,33,blue-collar,single,basic.6y,no,no,no,cellular,jul,thu,854,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13534,40,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,jul,thu,41,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13535,40,blue-collar,divorced,basic.9y,unknown,no,no,cellular,jul,thu,160,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13537,56,admin.,married,basic.4y,unknown,yes,no,cellular,jul,thu,105,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13538,34,technician,married,university.degree,no,no,no,cellular,jul,thu,76,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13541,31,blue-collar,married,basic.9y,no,yes,no,telephone,jul,thu,364,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13542,32,technician,married,professional.course,no,yes,no,cellular,jul,thu,255,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13551,35,admin.,single,university.degree,unknown,no,no,cellular,jul,thu,863,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13569,25,admin.,single,high.school,no,no,yes,cellular,jul,thu,277,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13574,32,blue-collar,married,basic.9y,no,no,no,cellular,jul,thu,176,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13579,30,self-employed,married,university.degree,no,yes,no,cellular,jul,thu,140,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13585,26,technician,married,professional.course,no,yes,no,cellular,jul,thu,804,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13590,25,technician,single,professional.course,no,yes,no,cellular,jul,thu,660,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13595,43,blue-collar,single,basic.9y,no,yes,no,cellular,jul,thu,982,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13598,31,student,married,high.school,no,no,no,cellular,jul,thu,149,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13613,32,technician,single,university.degree,no,yes,no,cellular,jul,thu,285,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13617,51,blue-collar,married,basic.4y,unknown,yes,no,telephone,jul,thu,38,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13618,54,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,220,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13619,46,admin.,divorced,university.degree,unknown,yes,no,cellular,jul,thu,330,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13620,57,management,married,basic.4y,unknown,no,yes,cellular,jul,thu,584,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13621,34,technician,married,high.school,no,no,yes,cellular,jul,thu,185,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13627,42,blue-collar,married,basic.9y,no,no,yes,cellular,jul,thu,880,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13632,34,technician,married,high.school,no,yes,yes,cellular,jul,thu,815,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13639,25,technician,married,university.degree,no,no,no,cellular,jul,thu,68,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13646,25,blue-collar,married,basic.9y,no,no,no,cellular,jul,thu,157,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13647,41,admin.,married,unknown,no,no,no,cellular,jul,thu,277,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13664,27,admin.,single,university.degree,no,yes,no,cellular,jul,thu,252,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13673,33,self-employed,married,basic.9y,unknown,no,no,cellular,jul,thu,358,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13674,33,self-employed,married,basic.9y,unknown,yes,no,cellular,jul,thu,209,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13675,27,technician,single,university.degree,no,no,no,cellular,jul,thu,114,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13677,24,services,married,high.school,no,no,no,telephone,jul,thu,139,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13678,41,blue-collar,single,basic.4y,no,yes,no,cellular,jul,thu,421,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13685,28,admin.,single,high.school,no,no,no,cellular,jul,thu,720,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13688,30,admin.,single,basic.9y,no,yes,no,telephone,jul,thu,45,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13689,32,admin.,single,high.school,no,no,no,cellular,jul,thu,85,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13693,33,admin.,single,high.school,no,yes,no,telephone,jul,thu,180,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13694,22,technician,single,basic.9y,no,no,no,telephone,jul,thu,83,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13695,29,admin.,married,university.degree,unknown,yes,no,telephone,jul,thu,123,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13700,54,blue-collar,married,high.school,no,no,no,cellular,jul,thu,771,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13705,31,admin.,married,high.school,no,yes,no,cellular,jul,thu,627,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13709,55,management,married,university.degree,no,yes,no,cellular,jul,thu,1341,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13710,31,admin.,married,high.school,no,no,no,cellular,jul,thu,634,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13715,25,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,604,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13726,25,admin.,single,high.school,no,yes,no,cellular,jul,thu,476,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13727,42,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,829,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13732,40,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,thu,724,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13733,29,technician,married,university.degree,no,no,yes,cellular,jul,thu,525,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13734,38,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,thu,500,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13736,38,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,thu,353,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13737,32,unknown,single,professional.course,no,no,no,cellular,jul,thu,2029,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13738,42,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,57,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13743,38,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,thu,396,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13749,48,technician,married,basic.9y,no,no,yes,cellular,jul,thu,1499,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13750,44,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,186,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13757,29,technician,married,university.degree,no,yes,no,cellular,jul,thu,189,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13767,23,blue-collar,single,basic.9y,no,yes,no,cellular,jul,thu,119,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13772,35,technician,single,university.degree,no,no,no,cellular,jul,thu,480,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13773,30,technician,single,professional.course,no,no,yes,telephone,jul,thu,156,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13774,41,entrepreneur,divorced,professional.course,no,yes,no,cellular,jul,thu,194,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13775,22,blue-collar,single,basic.9y,no,yes,yes,telephone,jul,thu,834,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13780,26,housemaid,single,high.school,unknown,yes,yes,telephone,jul,thu,127,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13781,26,technician,married,university.degree,no,yes,no,cellular,jul,thu,290,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13789,35,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,thu,1399,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13792,42,blue-collar,married,basic.9y,no,no,no,cellular,jul,thu,1187,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13794,26,technician,married,university.degree,no,no,no,telephone,jul,thu,270,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13795,29,technician,married,professional.course,no,unknown,unknown,cellular,jul,thu,338,9,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13799,31,technician,married,professional.course,no,no,yes,cellular,jul,thu,487,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13802,24,services,single,university.degree,no,no,no,cellular,jul,thu,113,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13807,23,services,single,high.school,no,no,no,cellular,jul,thu,1097,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13820,31,technician,married,professional.course,no,no,no,cellular,jul,thu,3643,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13833,52,services,married,basic.4y,no,yes,no,cellular,jul,fri,264,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13834,30,services,married,high.school,no,yes,no,cellular,jul,fri,812,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13836,35,admin.,married,high.school,unknown,yes,no,cellular,jul,fri,794,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13837,29,technician,married,unknown,no,yes,no,cellular,jul,fri,404,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13839,27,student,single,basic.9y,no,no,no,cellular,jul,fri,104,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13842,35,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,fri,90,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13853,51,services,single,basic.6y,no,no,no,cellular,jul,fri,484,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13855,35,management,married,university.degree,no,yes,yes,cellular,jul,fri,772,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13857,24,student,single,basic.4y,no,no,no,cellular,jul,fri,304,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13858,38,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,fri,136,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13861,51,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,fri,78,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13871,40,services,married,university.degree,no,yes,no,cellular,jul,fri,131,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13880,32,management,single,high.school,no,no,no,cellular,jul,fri,128,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13882,53,retired,married,basic.9y,unknown,yes,no,cellular,jul,fri,817,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13889,53,retired,married,basic.9y,unknown,no,no,cellular,jul,fri,891,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13902,29,admin.,single,high.school,unknown,yes,no,cellular,jul,fri,139,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13905,35,admin.,single,university.degree,no,yes,no,cellular,jul,fri,564,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13916,30,admin.,single,university.degree,no,no,no,cellular,jul,fri,98,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13923,54,blue-collar,divorced,high.school,unknown,no,no,cellular,jul,fri,86,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13925,33,services,married,high.school,no,no,no,cellular,jul,fri,1060,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13930,33,admin.,married,university.degree,no,yes,no,telephone,jul,fri,52,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13942,33,admin.,single,university.degree,no,yes,no,cellular,jul,fri,614,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13946,30,admin.,married,university.degree,no,no,yes,telephone,jul,fri,117,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13956,40,retired,married,basic.4y,unknown,yes,no,cellular,jul,fri,1689,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13958,30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,1294,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13964,29,admin.,single,high.school,no,no,no,cellular,jul,fri,144,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13965,35,admin.,single,university.degree,no,no,no,cellular,jul,fri,330,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13975,27,services,single,high.school,no,no,no,cellular,jul,fri,239,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13977,38,blue-collar,divorced,basic.9y,no,no,no,cellular,jul,fri,764,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13978,38,blue-collar,divorced,basic.9y,no,unknown,unknown,cellular,jul,fri,1120,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13983,35,admin.,single,university.degree,no,yes,no,cellular,jul,fri,963,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13985,28,services,married,high.school,no,no,no,cellular,jul,fri,64,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13986,32,technician,married,unknown,no,yes,yes,cellular,jul,fri,1973,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13994,42,technician,divorced,university.degree,no,yes,no,cellular,jul,fri,249,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13995,25,student,single,university.degree,no,no,no,telephone,jul,fri,178,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13996,33,services,married,high.school,no,no,no,cellular,jul,fri,90,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13997,31,student,single,high.school,unknown,no,no,cellular,jul,fri,175,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
13998,25,unemployed,married,university.degree,no,no,no,telephone,jul,fri,176,15,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
14000,53,management,married,basic.9y,unknown,yes,yes,cellular,jul,fri,1041,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
14003,31,admin.,single,high.school,unknown,no,no,telephone,jul,fri,61,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
14004,25,unemployed,married,high.school,unknown,no,no,cellular,jul,fri,120,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
14020,27,housemaid,married,high.school,no,yes,no,cellular,jul,fri,189,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
14021,31,blue-collar,single,basic.9y,no,yes,no,cellular,jul,fri,184,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
14023,30,unemployed,married,basic.9y,no,no,no,cellular,jul,fri,154,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
14031,37,blue-collar,single,basic.9y,unknown,no,no,cellular,jul,fri,1081,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
14041,31,blue-collar,married,basic.6y,no,yes,yes,cellular,jul,fri,69,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
14050,41,self-employed,divorced,professional.course,no,no,no,cellular,jul,fri,911,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
14052,35,admin.,single,high.school,no,yes,no,cellular,jul,fri,196,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
14056,32,technician,married,unknown,no,yes,no,cellular,jul,fri,193,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
14063,36,blue-collar,single,high.school,no,no,no,cellular,jul,fri,425,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
14067,29,blue-collar,single,basic.9y,no,no,no,cellular,jul,fri,822,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
14069,43,technician,divorced,basic.9y,no,no,no,cellular,jul,fri,853,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
14074,46,housemaid,married,basic.4y,unknown,no,no,cellular,jul,fri,1649,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
14075,26,admin.,single,high.school,no,no,no,cellular,jul,fri,1310,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
14076,25,technician,single,professional.course,no,yes,no,cellular,jul,fri,1187,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
14085,31,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,246,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
14088,29,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,104,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
14089,31,admin.,single,basic.9y,no,yes,no,cellular,jul,mon,114,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
14091,33,entrepreneur,married,university.degree,no,yes,yes,cellular,jul,mon,125,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
14092,27,blue-collar,single,basic.9y,no,yes,no,telephone,jul,mon,236,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
14100,39,technician,divorced,university.degree,no,no,no,cellular,jul,mon,179,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
14103,50,blue-collar,married,basic.4y,no,yes,no,cellular,jul,mon,611,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
14115,45,blue-collar,divorced,basic.9y,no,no,yes,cellular,jul,mon,194,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
14117,43,admin.,married,high.school,no,yes,no,cellular,jul,mon,231,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
14121,51,admin.,divorced,university.degree,unknown,unknown,unknown,cellular,jul,mon,178,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
14125,40,admin.,single,high.school,no,yes,no,cellular,jul,mon,172,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
14129,25,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,244,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
14137,39,services,married,professional.course,no,yes,no,cellular,jul,mon,751,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
14142,30,technician,single,professional.course,no,no,no,cellular,jul,mon,66,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
14145,31,housemaid,married,high.school,no,yes,no,cellular,jul,mon,64,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
