,"age;""job"";""marital"";""education"";""default"";""housing"";""loan"";""contact"";""month"";""day_of_week"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""emp.var.rate"";""cons.price.idx"";""cons.conf.idx"";""euribor3m"";""nr.employed"";""y"""
11849,"45;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""yes"";""telephone"";""jun"";""fri"";19;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11850,"47;""services"";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";247;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11859,"47;""admin."";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";9;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11860,"44;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";109;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11863,"33;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";18;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11869,"25;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jun"";""fri"";11;7;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11883,"52;""services"";""unknown"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";7;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11897,"27;""blue-collar"";""married"";""basic.6y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";34;8;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11899,"29;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";9;16;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11904,"38;""housemaid"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";86;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11906,"55;""blue-collar"";""married"";""basic.4y"";""unknown"";""unknown"";""unknown"";""telephone"";""jun"";""fri"";32;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11911,"36;""blue-collar"";""married"";""professional.course"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";9;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11917,"53;""technician"";""divorced"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";16;28;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11922,"53;""technician"";""married"";""unknown"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";51;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11927,"31;""services"";""single"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";202;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11929,"54;""technician"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";204;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""no"""
11933,"56;""technician"";""married"";""unknown"";""no"";""no"";""yes"";""telephone"";""jun"";""fri"";988;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.959;5228.1;""yes"""
11937,"39;""management"";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""mon"";670;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""yes"""
11941,"26;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""mon"";123;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
11942,"54;""blue-collar"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""jun"";""mon"";364;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
11947,"30;""blue-collar"";""single"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""mon"";662;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""yes"""
11955,"43;""self-employed"";""divorced"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""jun"";""tue"";363;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
11957,"46;""blue-collar"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";32;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
11958,"39;""admin."";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""tue"";183;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
11959,"42;""self-employed"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""tue"";214;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
11961,"51;""admin."";""divorced"";""unknown"";""no"";""yes"";""no"";""telephone"";""jun"";""tue"";528;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""yes"""
11965,"43;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";89;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
11973,"52;""technician"";""married"";""basic.9y"";""no"";""no"";""yes"";""telephone"";""jun"";""wed"";249;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
11977,"33;""unknown"";""married"";""unknown"";""unknown"";""yes"";""no"";""telephone"";""jun"";""wed"";247;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
11980,"44;""services"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""wed"";162;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
11981,"30;""services"";""married"";""unknown"";""unknown"";""no"";""no"";""telephone"";""jun"";""wed"";93;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
11984,"41;""admin."";""single"";""basic.6y"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";168;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
11986,"28;""admin."";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";151;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
11988,"46;""services"";""divorced"";""professional.course"";""unknown"";""yes"";""no"";""telephone"";""jun"";""wed"";292;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
11990,"33;""services"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""wed"";375;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.958;5228.1;""no"""
11995,"44;""admin."";""married"";""university.degree"";""unknown"";""yes"";""yes"";""telephone"";""jun"";""thu"";91;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.955;5228.1;""no"""
12000,"58;""services"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";322;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.955;5228.1;""no"""
12003,"49;""unemployed"";""married"";""basic.9y"";""no"";""yes"";""yes"";""telephone"";""jun"";""thu"";271;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.955;5228.1;""no"""
12004,"48;""blue-collar"";""married"";""high.school"";""no"";""yes"";""yes"";""telephone"";""jun"";""thu"";677;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.955;5228.1;""yes"""
12010,"30;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";301;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.955;5228.1;""no"""
12011,"36;""blue-collar"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";197;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.955;5228.1;""no"""
12018,"39;""blue-collar"";""married"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";150;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.955;5228.1;""no"""
12020,"36;""blue-collar"";""single"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""jun"";""thu"";182;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.955;5228.1;""no"""
12027,"49;""services"";""divorced"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""thu"";138;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.955;5228.1;""no"""
12031,"29;""blue-collar"";""divorced"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""jun"";""thu"";243;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.955;5228.1;""no"""
12045,"32;""management"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";80;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12052,"34;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";95;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12056,"37;""admin."";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";212;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12057,"27;""self-employed"";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";911;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""yes"""
12061,"40;""services"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";392;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12076,"29;""blue-collar"";""married"";""unknown"";""unknown"";""no"";""no"";""telephone"";""jun"";""fri"";139;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12078,"29;""blue-collar"";""single"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";76;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12079,"41;""blue-collar"";""married"";""professional.course"";""unknown"";""no"";""yes"";""telephone"";""jun"";""fri"";244;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12087,"54;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";291;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12089,"30;""blue-collar"";""single"";""basic.6y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";169;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12090,"35;""blue-collar"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""jun"";""fri"";281;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12092,"49;""housemaid"";""married"";""basic.4y"";""no"";""no"";""yes"";""telephone"";""jun"";""fri"";183;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12093,"45;""technician"";""single"";""professional.course"";""unknown"";""yes"";""no"";""telephone"";""jun"";""fri"";293;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12095,"29;""services"";""divorced"";""high.school"";""no"";""yes"";""no"";""telephone"";""jun"";""fri"";56;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12100,"39;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""mon"";182;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12105,"23;""services"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""mon"";85;5;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12109,"55;""blue-collar"";""married"";""basic.4y"";""unknown"";""unknown"";""unknown"";""telephone"";""jun"";""mon"";54;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12110,"35;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""jun"";""mon"";27;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12114,"33;""self-employed"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jun"";""mon"";141;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12117,"23;""admin."";""married"";""professional.course"";""no"";""no"";""yes"";""telephone"";""jun"";""mon"";266;3;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12118,"58;""retired"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jun"";""mon"";50;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12123,"39;""admin."";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jun"";""mon"";202;1;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12126,"28;""self-employed"";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jun"";""mon"";73;2;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12130,"37;""self-employed"";""single"";""university.degree"";""unknown"";""no"";""yes"";""telephone"";""jun"";""mon"";88;4;999;0;""nonexistent"";1.4;94.465;-41.8;4.947;5228.1;""no"""
12141,"53;""management"";""married"";""university.degree"";""no"";""no"";""yes"";""telephone"";""jul"";""tue"";128;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""no"""
12142,"41;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""jul"";""tue"";471;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""no"""
12144,"41;""services"";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""jul"";""tue"";108;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""no"""
12153,"34;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jul"";""tue"";157;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""no"""
12159,"26;""unemployed"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jul"";""tue"";173;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""no"""
12160,"38;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jul"";""tue"";150;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""no"""
12166,"42;""unemployed"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""jul"";""tue"";163;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""no"""
12167,"49;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""jul"";""tue"";122;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""no"""
12171,"43;""technician"";""single"";""professional.course"";""no"";""yes"";""yes"";""telephone"";""jul"";""tue"";359;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""no"""
12172,"37;""admin."";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jul"";""tue"";305;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""no"""
12178,"42;""admin."";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""jul"";""tue"";340;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""no"""
12182,"47;""retired"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""jul"";""tue"";484;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""no"""
12184,"47;""blue-collar"";""divorced"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jul"";""tue"";245;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""no"""
12188,"41;""services"";""single"";""professional.course"";""no"";""yes"";""no"";""telephone"";""jul"";""tue"";143;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""no"""
12192,"40;""admin."";""married"";""high.school"";""no"";""no"";""yes"";""telephone"";""jul"";""tue"";289;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""no"""
12195,"42;""management"";""married"";""university.degree"";""no"";""no"";""yes"";""telephone"";""jul"";""tue"";650;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.955;5228.1;""yes"""
12203,"38;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jul"";""wed"";32;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.956;5228.1;""no"""
12208,"47;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""jul"";""wed"";348;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.956;5228.1;""no"""
12210,"28;""unemployed"";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""jul"";""wed"";203;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.956;5228.1;""no"""
12215,"28;""admin."";""single"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""jul"";""wed"";108;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.956;5228.1;""no"""
12218,"46;""services"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""jul"";""wed"";83;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.956;5228.1;""no"""
12222,"36;""retired"";""married"";""unknown"";""no"";""no"";""no"";""telephone"";""jul"";""thu"";269;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.966;5228.1;""no"""
12225,"32;""housemaid"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jul"";""thu"";149;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.966;5228.1;""no"""
12228,"29;""admin."";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jul"";""thu"";211;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.966;5228.1;""no"""
12231,"42;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""yes"";""telephone"";""jul"";""thu"";472;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.966;5228.1;""no"""
12235,"40;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""jul"";""thu"";228;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.966;5228.1;""no"""
12240,"37;""blue-collar"";""married"";""basic.6y"";""unknown"";""yes"";""no"";""telephone"";""jul"";""thu"";95;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.966;5228.1;""no"""
12242,"38;""blue-collar"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jul"";""thu"";125;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.966;5228.1;""no"""
12247,"35;""unemployed"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jul"";""thu"";88;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.966;5228.1;""no"""
12249,"53;""technician"";""divorced"";""professional.course"";""no"";""no"";""no"";""telephone"";""jul"";""thu"";115;4;999;0;""nonexistent"";1.4;93.918;-42.7;4.966;5228.1;""no"""
12252,"54;""admin."";""divorced"";""unknown"";""unknown"";""no"";""no"";""telephone"";""jul"";""thu"";154;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.966;5228.1;""no"""
12253,"50;""blue-collar"";""married"";""basic.9y"";""unknown"";""unknown"";""unknown"";""telephone"";""jul"";""thu"";90;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.966;5228.1;""no"""
12255,"39;""admin."";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jul"";""thu"";89;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.966;5228.1;""no"""
12264,"34;""admin."";""divorced"";""university.degree"";""no"";""no"";""no"";""telephone"";""jul"";""thu"";676;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.966;5228.1;""yes"""
12275,"37;""technician"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""jul"";""thu"";515;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.966;5228.1;""no"""
12286,"29;""entrepreneur"";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jul"";""thu"";167;11;999;0;""nonexistent"";1.4;93.918;-42.7;4.966;5228.1;""no"""
12289,"36;""management"";""married"";""basic.6y"";""unknown"";""yes"";""no"";""telephone"";""jul"";""fri"";124;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.959;5228.1;""no"""
12291,"32;""technician"";""single"";""professional.course"";""no"";""no"";""no"";""telephone"";""jul"";""fri"";566;3;999;0;""nonexistent"";1.4;93.918;-42.7;4.959;5228.1;""no"""
12293,"31;""technician"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""jul"";""fri"";111;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.959;5228.1;""no"""
12297,"56;""self-employed"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""jul"";""fri"";523;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.959;5228.1;""no"""
12298,"55;""technician"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""jul"";""fri"";49;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.959;5228.1;""no"""
12299,"32;""blue-collar"";""married"";""basic.6y"";""unknown"";""no"";""yes"";""telephone"";""jul"";""fri"";191;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.959;5228.1;""no"""
12301,"45;""management"";""married"";""university.degree"";""unknown"";""no"";""yes"";""telephone"";""jul"";""fri"";355;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.959;5228.1;""no"""
12302,"45;""management"";""married"";""university.degree"";""unknown"";""no"";""yes"";""telephone"";""jul"";""fri"";31;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.959;5228.1;""no"""
12303,"29;""blue-collar"";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""jul"";""fri"";52;4;999;0;""nonexistent"";1.4;93.918;-42.7;4.959;5228.1;""no"""
12308,"32;""housemaid"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""jul"";""fri"";68;1;999;0;""nonexistent"";1.4;93.918;-42.7;4.959;5228.1;""no"""
12312,"32;""blue-collar"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""jul"";""fri"";165;2;999;0;""nonexistent"";1.4;93.918;-42.7;4.959;5228.1;""no"""
